id,tokens,ner_tags
 448,"['Dan', 'kollu', 'ġara', 'fis-', 'sena', '2004', '.']","[5, 5, 5, 5, 5, 5, 5]"
 449,"['Imma', 'minn', 'dak', 'iż-', 'żmien', 'il', 'hawn', 'din', 'is-', 'sentenza', 'għadha', 'ma', 'ngħatatx', 'u', 'Bonnici', 'lmenta', 'li', 'nkisirilu', 'd-', 'dritt', 'fundamentali', 'tiegħu', 'għal', 'smiegħ', 'xieraq', 'anke', 'għall-', 'fatt', 'li', 'd-', 'dewmien', 'ma', 'kienx', 'tort', 'tiegħu', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 450,"['Fis-', 'sentenza', 'tiegħu', 'l-', 'Imħallef', 'Tonio', 'Mallia', 'irrimarka', 'li', 'dewmien', ""ta'"", 'iktar', 'minn', '11', '#NAME?', 'sena', 'biex', 'tingħata', 'sentenza', 'la', 'hu', 'ġustifikat', 'u', 'lanqas', 'raġjonevoli', '.']","[5, 5, 5, 5, 5, 8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 451,"['Dwar', 'il-', 'każ', 'imsemmi', 'qal', 'li', '13', '#NAME?', 'sena', 'biex', 'kawża', 'kriminali', 'tiġi', 'konkluża', 'huwa', 'żmien', 'eċċessiv', 'u', 'sostna', 'li', 'Bonnici', 'kellu', 'raġun', 'fl-', 'ilment', 'tiegħu', 'u', 'għalhekk', 'ordna', 'li', 'dan', 'jingħata', 'l-', 'kumpens', 'imsemmi']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 452,"['li', 'mhux', 'jitħallew', 'jarmaw']","[5, 5, 5, 5]"
 453,"[""Erba'"", 'bejjiegħa', 'tal-', 'Monti', 'li', 'jarmaw', 'fil-', 'Belt', 'Valletta', 'Stephen', 'Antoine', 'Buhagiar', ',', 'Mario', 'Casa', ',', 'Renald', 'Attard', 'u', 'Christopher', 'Micallef', 'qegħdin', 'jilmentaw', 'quddiem', 'il-', 'Prim', 'Awla', 'tal-', 'Qorti', 'Ċivili', 'li', ""m'"", 'humiex', 'jitħallew', 'jarmaw', 'kif', 'għandhom', 'dritt', 'li', 'jagħmlu', '.']","[5, 5, 5, 2, 5, 5, 5, 1, 4, 8, 3, 3, 5, 8, 3, 5, 8, 3, 5, 8, 3, 5, 5, 5, 5, 0, 7, 5, 0, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 454,"['Huma', 'qegħdin', 'jagħmlu', 'dan', 'fi', 'protest', 'ġudizzjarju', 'mressaq', 'minnhom', 'u', 'mill-', 'UĦM', 'kontra', 'Alan', 'Debattista', ',', 'id-', 'Direttur', 'tas-', 'Servizzi', 'tal-', 'Kummerċ', 'fi', 'ħdan', 'il-', 'Ministeru', 'għall-', 'Kompetittività', 'u', 'Komunikazzjoni', ',', 'il-', 'Ministru', 'għall-', 'Investiment', ',', 'Industrija', 'u', 'Teknoloġija', 'tal-', 'Informazzjoni', ',', 'il-', 'Ministru', 'għall-', 'Kompetittività', 'u', 'Komunikazzjoni', 'u', 's-', 'Segretarju', 'Parlamentari', 'għan-', 'Negozji', 'ż-', 'żgħar', 'u', 's-', 'Self', '-', 'Employed', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 8, 3, 5, 5, 2, 5, 0, 7, 7, 5, 5, 5, 0, 7, 7, 7, 7, 5, 5, 2, 5, 0, 7, 7, 7, 7, 7, 7, 5, 5, 2, 5, 0, 7, 7, 5, 5, 2, 6, 5, 0, 7, 7, 7, 7, 7, 7, 7, 5]"
 455,"['Il-', 'bejjiegħa', 'u', 'l-', 'UĦM', 'irreferew', 'għall-', 'ftehim', 'li', 'kien', 'iffirmat', 'fit-', '18', ""ta'"", 'Mejju', 'li', 'għadda', 'bejn', 'il-', 'Ministru', 'għall-', 'Investiment', ',', 'Industrija', 'u', 'Teknoloġija', 'tal-', 'Informazzjoni', 'Austin', 'Gatt', 'u', 's-', 'Segretarju', 'Parlamentari', 'fil-', 'Ministeru', 'tal-', 'Kompetizzjoni', 'u', 'Kompetittività', 'Edwin', 'Vassallo', 'fuq', 'naħa', '(', ""f'"", 'isem', 'il-', 'Gvern', ')', 'u', 'l-', 'UĦM', ',', 'rappreżentata', 'mill-', 'President', 'Gejtu', 'Tanti', 'u', 's-', 'Segretarju', 'Ġenerali', 'Gejtu', 'Vella', ',', ""f'"", 'isimhom', 'dwar', 'il-', 'post', 'li', 'fih', 'kellhom', 'jarmaw', 'il-', 'bejjiegħa', '.']","[5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 0, 7, 7, 7, 7, 7, 7, 8, 3, 5, 5, 2, 6, 5, 0, 7, 7, 7, 7, 8, 3, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 0, 5, 5, 5, 5, 8, 3, 5, 5, 2, 6, 8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 456,"['Huma', 'semmew', 'kif', 'l-', 'Erbgħa', 'li', 'għaddew', ',', '4', ""ta'"", 'Lulju', ',', 'irċevew', 'mandat', ""ta'"", 'inibizzjoni', 'minn', 'Alan', 'Debattista', 'li', ""b'"", 'digriet', 'tal-', 'Qorti', 'Ċivili', '(', 'Prim', 'Awla', ')', 'kien', 'milqugħ', 'proviżorjament', 'bil-', 'konsegwenza', 'li', 'huma', 'ma', 'jistgħux', 'jarmaw', 'u', 'jaqilgħu', 'l-', 'għixien', 'tagħhom', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 3, 5, 5, 5, 5, 0, 7, 5, 0, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 457,"['Debattista', 'qed', 'jgħid', 'li', 'l-', 'permess', 'li', 'kellu', 'biex', 'jarma', 'bil-', 'vann', 'fi', 'Triq', 'il-', 'Merkanti', 'kien', 'irtirat', 'lilu', 'u', 'issa', 'hemm', 'jarmaw', 'huma', 'minfloku', 'imma', 'l-', 'bejjiegħa', 'qegħdin', 'jgħidu', 'li', 'huma', ""m'"", 'għandhom', ""x'"", 'jaqsmu', 'xejn', 'mal-', 'fatt', 'li', 'd-', 'Direttur', 'tas-', 'Servizzi', 'tal-', 'Kummerċ', 'irtiralu', 'l-', 'liċenzja', '.']","[8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 7, 5, 5, 5, 5]"
 458,"['Qegħdin', 'isostnu', 'li', 'jekk', 'l-', 'awtoritajiet', 'kompetenti', 'wettqu', 'aġir', 'amministrattiv', 'illegali', ',', ""m'"", 'għandhomx', 'ibatu', 'għalih', 'huma', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 459,"['Il-', 'bejjiegħa', 'qegħdin', 'jilmentaw', 'li', 'l-', 'fatt', 'li', 'mhumiex', 'jitħallew', 'jarmaw', 'mhux', 'biss', 'qed', 'itellifhom', 'milli', 'jagħmlu', 'l-', 'qliegħ', ',', 'imma', 'qed', 'jikser', 'il-', 'ftehim', 'milħuq', 'bejn', 'il-', 'Gvern', 'u', 'l-', 'UĦM', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 0, 5]"
 460,"['Huma', 'għalhekk', 'qegħdin', 'jitolbu', 'li', 'jitħallew', 'jarmaw', 'kif', 'ukoll', 'qegħdin', 'iżommu', 'lil', 'dawk', 'li', 'għamlu', 'l-', 'protest', 'kontrihom', 'responsabbli', 'għal', 'kull', 'danni', 'li', 'qegħdin', 'isofru', 'minħabba', 'l-', 'aġir', 'tagħhom', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 461,"['Il-', 'protest', 'kien', 'ippreżentat', 'mill-', 'Avukat', 'Ian', 'Spiteri', 'Bailey', '.']","[5, 5, 5, 5, 5, 2, 8, 3, 3, 5]"
 462,"['minn', 'Joe', 'Chetcuti']","[5, 8, 3]"
 463,"['Il-', 'G', '20', 'summit']","[5, 5, 5, 5]"
 464,"['Din', 'il-', 'ġimgħa', ',', ""f'"", 'av', '\xad', 've', '\xad', 'ni', '\xad', 'ment', 'bla', 'ebda', 'pre', '\xad', 'ċe', '\xad', 'dent', ',', 'iltaqgħu', ""f'"", 'summit', ""f'"", 'Londra', 'l-', 'akbar', '20', 'ekonomija', 'tad-', 'dinja', 'biex', 'jiddiskutu', 'l-', 'kol', '\xad', 'lass', 'ekonomku', 'li', 'daħlet', 'fih', 'l-', 'ekonomija', 'dinjija', 'bil-', 'kriżi', 'finanzjarja', 'li', 'kellna', 's-', 'sena', 'l-', 'oħra', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 465,"['Il-', 'mexxejja', 'tal-', 'G', '20', ',', 'kif', 'ġie', 'mlaqqam', 'dan', 'il-', 'grupp', 'tal-', 'aktar', '20', 'pajjiż', 'ekonomikament', ""b'"", 'saħħtu', ',', 'ftehmu', 'li', 'jagħtu', 'stimolu', 'lill-', 'kummerċ', 'dinji', ""b'"", 'pakkett', 'li', 'jlaħħaq', 'spiza', ""ta'"", '1.1', 'triljun', 'dollaru', ',', 'li', 'jintroduċu', 'regolamentazzjoni', 'komuni', 'fuq', 'entitajiet', 'bankarji', 'u', 'fi', '\xad', 'nanzjarji', 'fosthom', 'dawk', 'li', 'għandhom', ""x'"", 'jaqsmu', 'ma', 'djun', 'ħżiena', 'u', 'oħrajn', 'li', 'jesiġu', 'kontroll', 'iebes', 'fuq', 'is-', 'salarji', 'u', 'l-', 'prekaċi', 'tal-', 'bankiera', ',', 'li', 'ma', 'jippermettux', 'lil', 'min', 'jadotta', 'miżuri', 'protez', '\xad', 'zjo', '\xad', 'nis', '\xad', 'ti', ',', 'u', 'li', 'jsemmu', 'u', 'jħammru', 'wiċċ', 'kull', 'min', 'jippermetti', 'politika', ""ta'"", 'ħabi', 'fil-', 'qasam', 'finanzjarju', 'jew', 'jippermetti', 'sistemi', 'li', 'jinkoraġġixxu', 'evażjoni', 'tat-', 'taxxa', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 466,"['Qabel', 'ma', 'beda', 's-', 'summit', 'kellna', 'ħafna', 'trikkitrakki', 'min-', 'naħa', ""ta'"", 'Franza', 'u', 'xi', 'ħsejjes', 'oħ', '\xad', 'rajn', 'min-', 'naħa', 'tal-', 'Ġermanja', ',', 'li', 'kienu', 'qegħdin', 'jisħqu', 'fuq', 'l-', 'aħ', '\xad', 'ħar', 'żewġ', 'punti', 'li', 'semmejt', 'hawn', 'fuq', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 467,"['Nicholas', 'Sarkozy', 'saħansitra', 'anki', 'hedded', 'li', 'jekk', 'ma', 'jin', '\xad', 'għatax', 'widen', 'jitlaq', 'il-', 'barra', 'mis-', 'summit', 'u', 'jħarbat', 'kollox', '.']","[8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 468,"['Safejn', 'naf', 'jien', 'ħadd', 'ma', 'hedded', 'lil', 'Sarkozy', ""b'"", 'iżolament', '.']","[5, 5, 5, 5, 5, 5, 5, 8, 5, 5, 5]"
 469,"['Anzi', 'sab', 'l-', 'ap', '\xad', 'poġġ', 'totali', 'minn', 'Angela', 'Merkel', 'tal-', 'Ġermanja', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 8, 3, 5, 1, 5]"
 470,"['Gunther', 'Verheugen', ',', 'Ġermaniż', 'ukoll', ',', 'la', 'sab', 'ħin', 'jitkaża', 'u', 'lanqas', 'jikkum', '\xad', 'menta', '.']","[8, 3, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 471,"['Naturalment', ',', 'is-', 'skiet', ""ta'"", 'Verheugen', 'jew', 'ifisser', 'kunsens', 'għal', 'dak', 'li', 'ġara', 'jew', 'inkella', ""jista'"", 'ukoll', 'ifisser', 'li', ""m'"", 'għandux', 'ku', '\xad', 'raġġ', 'ilissen', 'kelma', 'kontra', 'l-', 'kbar', ',', 'inkluż', 'pajjiżu', 'u', 'l-', 'kuraġġ', 'isibu', 'biss', 'biex', 'jiftaħ', 'ħalqu', 'meta', 'jkun', 'qed', 'jitratta', 'ma', 'xi', 'pajjiż', 'żgħir', 'bħal', 'Malta', '.']","[5, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
 472,"['Fil-', 'verità', 'Sarkozy', 'u', 'Merkel', ',', 'addirittura', 'it-', 'tnejn', 'membri', 'bħan-', 'Nazzjonalisti', 'fil-', 'Partit', 'Popolari', 'Ewropew', ',', 'kienu', 'strumentali', 'biex', 'iddaħħlu', 'fil-', 'pakkett', 'miżuri', 'iebsa', ""ta'"", 'kontroll', 'biex', 'qatt', 'ma', ""jerġa'"", 'jiġri', 'dak', 'li', 'ġara', '.']","[5, 5, 8, 5, 8, 5, 5, 5, 5, 5, 5, 2, 5, 0, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 473,"['Sarkozy', 'innifsu', 'sklama', 'li', 'r-', 'riżultati', 'miksubin', 'minn', 'dan', 'is-', 'summit', 'imorru', 'ferm', 'l', 'hinn', 'min', 'dak', 'li', 'qatt', 'wieħed', ""seta'"", 'jimmaġina', 'li', ""jista'"", 'jilħaq', '.']","[8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 474,"['Angela', 'Merkel', 'qalet', 'li', 'l-', 'intervent', 'tagħ', '\xad', 'hom', 'wassal', 'għal', 'kompromess', 'mill-', 'aktar', 'storiku', '.']","[8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 475,"['u', 'Gunther', 'Verheugen', '?']","[5, 8, 3, 5]"
 476,"['Gunther', 'Verheugen', 'ma', 'qal', 'xejn', '.']","[8, 3, 5, 5, 5, 5]"
 477,"['Jitkellem', 'biss', 'xi', 'darba', 'jekk', ""f'"", 'Malta', ""jerġa'"", 'jkun', 'hawn', 'min', 'jitħajjar', 'jieħu', 'l-', 'eżempju', ""ta'"", 'Merkel', 'u', 'Sarkozy', '.']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 5, 8, 5]"
 478,"['It-', 'tmien', 'President', '.', 'L-', 'istorja', ""tista'"", 'tiġi', 'in', '\xad', 'ter', '\xad', 'pretata', ""b'"", 'modi', 'di', '\xad', 'ver', '\xad', 'si', ',', 'imma', 'il-', 'fatti', 'jibqgħu', 'fatti', 'u', 'mhux', 'se', 'jinbidlu', 'sew', 'jekk', 'tin', '\xad', 'għata', 'interpretazzjoni', 'u', 'sew', 'jekk', 'tingħata', 'oħra', '.']","[5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 479,"['Għax', 'l-', 'istorja', 'tir', '\xad', 'rakkonta', 'l-', 'fatti', 'u', 'mhux', 'tin', '\xad', 'ter', '\xad', 'preta', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 480,"['Hu', 'fatt', 'li', 'sal-', '1974', 'il-', 'Kap', 'tal-', 'Istat', 'Malti', ',', 'l-', 'ogħla', 'kariga', 'istituzzjonali', 'fil-', 'pajjiż', 'li', 'kostituzzjonalment', 'kiseb', 'l-', 'Indipendenza', 'tiegħu', 'għaxar', 'snin', 'qabel', 'fl-', '1964', ',', 'kienet', 'ir-', 'Reġina', 'tar-', 'Renju', 'Unit', '.']","[5, 5, 5, 5, 5, 5, 2, 5, 2, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 1, 4, 5]"
 481,"['Jiġifieri', 'l-', 'Kap', ""ta'"", 'stat', 'barrani', 'kien', 'il-', 'Kap', 'tal-', 'istat', 'ġdid', 'Malti', 'u', 'r-', 'rappreżentant', 'tagħha', ""f'"", 'Malta', 'kien', 'il-', 'Gvernatur', 'Ġenerali', '.']","[5, 5, 2, 5, 5, 5, 5, 5, 2, 5, 5, 5, 2, 5, 5, 5, 5, 5, 1, 5, 5, 2, 6, 5]"
 482,"['Meħtieġa', 'passi', 'konkreti', 'dwar', 'il-', 'qagħda', 'fl-', 'Isptar', 'Mater', 'Dei']","[5, 5, 5, 5, 5, 5, 5, 1, 4, 4]"
 483,"['Il-', 'kriżi', 'li', 'reġgħet', 'seħħet', 'dan', 'l-', 'aħħar', 'fl-', 'Isptar', 'Mater', 'Dei', 'minħabba', 'nuqqas', ""ta'"", 'sodod', 'għall-', 'pazjenti', 'seħħet', 'tort', 'tal-', 'inkompetenza', 'u', 'nuqqas', ""ta'"", 'ppjanar', 'serju', 'minn', 'gvernijiet', ""ta'"", 'Lawrence', 'Gonzi', 'u', 'r-', 'responsabbiltà', ""taqa'"", 'kollha', 'kemm', 'hi', 'fuqhom', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 484,"['Issa', 'mhux', 'skużi', 'nistennew', ',', 'imma', ""x'"", 'passi', 'konkreti', 'se', 'jittieħdu', 'biex', 'din', 'il-', 'problema', 'ma', 'tibqax', 'tirrepeti', 'ruħha', 'xahar', 'wieħed', 'wara', 'l-', 'ieħor', ',', 'saħaq', 'il-', 'Kelliemi', 'Ewlieni', 'Laburista', 'għall-', 'Politika', 'Soċjali', ',', 'Dr', 'Michael', 'Farrugia', '.', 'Hu', 'spjega', 'kif', 'minn', 'meta', 'fetaħ', 'l-', 'Isptar', 'Mater', 'Dei', ',', ""b'"", 'mod', 'regolari', ',', 'numru', 'sostanzjali', ""ta'"", 'pazjenti', 'qegħdin', 'jitħallew', 'għal', 'sigħat', 'twal', ',', 'fuq', 'sodod', 'jew', 'fuq', 'stretchers', ',', ""f'"", 'partijiet', 'mid-', 'Dipartiment', 'tal-', 'Emerġenza', 'inkluż', ""f'"", 'kuriduri', ',', 'sakemm', 'tinstabilhom', 'sodda', ""f'"", 'xi', 'sala', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 2, 6, 5, 5, 8, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 485,"['Din', 'is-', 'stiwazzjoni', 'qiegħda', 'twas', '\xad', 'sal', 'għal', 'tnaqqis', ""ta'"", 'dinjità', 'u', 'tbatija', 'bla', 'bżonn', 'għall-', 'pazjenti', 'u', 'stress', 'għall-', 'infermieri', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 486,"['Li', ""f'"", 'perjodu', 'u', ""f'"", 'każi', 'rari', 'dan', 'jiġri', 'nifimha', ',', 'imma', 'li', 'din', 'is-', 'sitwazzjoni', 'saret', 'waħda', 'regolari', 'matul', 'is-', 'sena', 'kollha', 'juri', ""b'"", 'mod', 'ċar', 'li', 'l-', 'affarijiet', 'mhumiex', 'sew', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 487,"['Li', 'ma', 'jkunx', 'għall-', 'professjonisti', 'fl-', 'Isptar', 'Mater', 'Dei', ',', 'li', 'fil-', 'maġġoranza', 'tagħhom', 'jagħmlu', 'minn', 'kollox', 'biex', 'jitnaqqsu', 's-', 'sofferenzi', 'tal-', 'morda', ',', 'l-', 'affarijiet', 'ikunu', 'bil-', 'wisq', 'agħar', ',', 'qal', 'it-', 'Tabib', 'Farrugia', '.']","[5, 5, 5, 5, 5, 5, 1, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 5]"
 488,"['Il-', 'kelliem', 'Laburista', 'saħaq', 'li', 'dan', 'kollu', 'qiegħed', 'jiġri', ""b'"", 'riżultat', 'tal-', 'inkompetenza', 'tal-', 'gvernijiet', ""ta'"", 'Lawrence', 'Gonzi', 'li', 'għażlu', 'li', 'jċekknu', 'l-', 'Isptar', 'Mater', 'Dei', 'meta', 'ma', 'bnewx', 'is-', 'sular', 'l-', 'ieħor', 'li', 'kien', 'hemm', 'ippjanat', ""b'"", 'riżultat', 'li', 'tnaqqsu', 'l-', 'ammont', ""ta'"", 'sodod', ';', 'ma', 'jinvestux', ""f'"", 'riżorsi', 'umani', 'biex', 'issa', 'hemm', 'madwar', '700', 'infermier', 'nieqes', 'u', 'se', 'jkollhom', 'jinġiebu', 'infermieri', 'barranin', ';', 'ma', 'jinvestux', 'fil-', 'kura', 'fil-', 'komunità', 'u', 'naqqsu', 's-', 'servizzi', 'li', 'jingħataw', 'fiċ-', 'Ċentri', 'tas-', 'Saħħa', ';', 'waqt', 'li', 'fil-', 'qasam', 'tal-', 'anzjani', ',', 'ma', 'saħħewx', 'is-', 'servizzi', 'fil-', 'kommunità', 'u', 'tul', 'dawn', 'l-', 'aħħar', '24', 'sena', 'ma', 'bnewx', 'residenzi', 'biżżej', '\xad', 'jed', '.']","[5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 3, 5, 5, 5, 5, 5, 1, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 489,"['Qal', 'ukoll', 'li', 'mhux', 'biżżejjed', 'li', 'jittieħdu', 'miżuri', ""ta'"", 'management', 'by', 'crisis', 'bħalma', 'ġara', 'fl-', 'aħħar', 'jiem', ""b'"", 'persuni', 'anzjani', 'jiġu', 'trasportati', 'fi', 'djar', 'tal-', 'anzjani', 'privati', ',', 'biex', 'għal', 'xi', 'ħin', 'titnaqqas', 'il-', 'pressjoni', 'għas-', 'sodod']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 490,"['Il-', 'mentalità', 'tal-', 'furbani', 'u', 'tal-', 'avventurieri', 'kollha', 'hija', 'dik', 'li', 'jaħtfu', 'kull', 'priża', 'li', 'tiġi', ""f'"", 'idejhom', 'biex', 'wara', 'li', 'jkunu', 'ħalltu', 'dak', 'li', 'akkwistaw', 'jaqsmu', 'bejniethom', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 491,"['Minn', 'dak', 'li', 'ntqal', 'uffiċjalment', 'jidher', 'li', 'GonziPN', 'għandu', 'l-', 'istess', 'ħsieb', ',', 'jiġifieri', 'li', 't-', 'teżor', 'proprjetà', 'tal-', 'ħakkiema', 'għandu', 'jinqasam', 'bejniethom', 'indaqs', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 492,"['Fl-', 'istejjer', 'tal-', 'furbani', 'u', '/', 'jew', 'il-', 'gangsters', ',', 'li', 'naqraw', 'jew', 'naraw', 'fuq', 'it-', 'TV', ',', 'spiss', 'jiġri', 'li', 'xi', 'wieħed', 'minnhom', 'jinqatel', 'u', 'allura', 'l-', 'priża', ',', 'li', 'suppost', 'kellha', 'tinqasam', 'ngħidu', 'aħna', 'bejn', '11', ',', 'issa', 'trid', 'tinqasam', 'bejn', 'għaxra', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
