id,tokens,ner_tags
 5218,"['De', 'telling', 'van', 'de', 'jaren', 'in', 'boekvorm', 'van', 'de', 'Japanner', 'On', 'Kawara', 'bijvoorbeeld', ',', 'en', 'het', 'cahier', 'van', 'het', 'Zwitserse', 'kunstenaarsduo', 'Peter', 'Fischli', '&', 'David', 'Weiss', 'met', '22', ""schema's"", 'die', 'filosofische', 'stellingen', 'over', 'de', 'relatie', 'tussen', 'mens', 'en', 'kosmos', 'vertolken', ',', 'valt', 'er', 'zeker', 'niet', 'uit', 'de', 'toon', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 4, 0, 0, 0, 0, 0, 0, 0, 6, 0, 2, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5219,"['Uit', 'het', 'werk', 'van', 'Fabre', 'kun', 'je', 'afleiden', 'dat', 'het', 'een', 'waan', 'is', 'dat', 'de', 'mens', 'zich', 'als', 'de', 'heerser', 'en', 'bekroning', 'der', 'schepping', 'beschouwt', '.']","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5220,"['Moritz', 'Küng', 'maakt', 'met', 'Orbis', 'Terrarum', 'een', 'parel', 'van', 'een', 'expositie']","[2, 4, 0, 0, 6, 7, 0, 0, 0, 0, 0]"
 5221,"['Sommigen', ',', 'zoals', 'Jan', 'Fabre', ',', 'hebben', 'de', 'wereldbol', 'als', 'uitgangspunt', '.']","[0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0]"
 5222,"['De', 'door', 'de', 'schilden', 'groenig', 'glanzende', 'bol', 'ligt', 'in', 'de', 'zogenaamde', 'Rubenszaal', ',', 'de', '17de-eeuwse', 'pronkkamer', 'van', 'het', 'Museum', 'Plantin-Moretus', ',', 'op', 'een', 'grote', 'witte', 'matras', ',', 'met', 'daarrond', 'vroegere', 'tekeningen', 'van', 'pillendraaiers', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5223,"['Wat', 'kunnen', 'we', 'van', 'kunstenaars', 'meer', 'verlangen', 'dan', 'dat', 'ze', 'als', 'Griekse', 'goden', 'even', 'tornen', 'aan', 'de', 'vadsige', 'vanzelfsprekendheid', 'waarmee', 'we', 'onze', 'omgeving', 'bekijken', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5224,"['Elders', 'in', 'het', 'museum', 'legt', 'de', 'Italiaanse', 'kunstenaar', 'Alighiero', 'Boetti', '(', '1940', '-', '1997', ')', 'precies', 'wel', 'de', 'nadruk', 'op', 'de', 'verdeling', 'van', 'de', 'wereld', 'in', 'politieke', 'territoria', 'en', 'naties', '.']","[0, 0, 0, 0, 0, 0, 6, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5225,"['Hava', 'Denirkapu', 'is', 'geboren', 'in', 'Turkije', 'en', 'woont', 'al', 'jaren', 'in', 'Belgie', '.']","[2, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0]"
 5226,"['Hava', 'groeide', 'op', 'in', 'Gent', ',', 'heeft', 'nu', 'zelf', 'drie', 'kinderen', 'en', 'verlangt', 'nog', 'dagelijks', 'naar', 'Turkije', '.']","[2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
 5227,"['Wat', 'ze', 'hier', 'mist', 'zijn', 'de', 'landschappen', 'en', 'de', 'ruimte', ',', 'maar', 'vooral', 'de', 'Turkse', 'gastvrijheid', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]"
 5228,"['Tip', ':', 'in', 'de', 'Turkse', 'keuken', 'wordt', 'de', 'kisir', 'met', 'druivenbladeren', 'of', 'gekookte', 'witte-koolbladeren', 'gegeten', '.']","[0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5229,['Turkije'],[3]
 5230,"['De', 'Morgen']","[5, 1]"
 5231,"['(', 'voor', '4', 'personen', ':', ')', '250', 'gr', 'dügür', '(', 'gemalen', 'tarwe', ',', 'verkrijgbaar', 'in', 'Turkse', 'winkels', ')', ',', '2', 'tomaten', ',', 'komkommer', ',', '2', 'uien', ',', '2', 'eetlepels', 'peterselie', ',', 'klein', 'blikje', 'tomatenpuree', ',', 'sap', 'van', '1', 'citroen', ',', '4', 'soeplepels', 'olijfolie', ',', 'sla', 'naar', 'keuze', '(', '5', 'blaadjes', ')', ',', '1', 'theelepel', 'zwarte', 'peper', ',', '1', 'theelepel', 'rood', 'paprikapoeder', ',', 'zeker', '1', 'theelepel', 'zout', ',', '1', 'theelepel', 'komijn', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5232,"['Het', 'Radio', '1-programma', ""'"", 'De', 'Zuidkant', ""'"", 'voerde', 'enkele', 'maanden', 'lang', 'telkens', 'op', 'vrijdag', 'een', 'gesprek', 'met', 'een', 'in', 'België', 'woonachtige', 'buitenlander', 'die', 'goed', 'kan', 'koken', 'én', 'smakelijk', 'vertellen', 'over', 'de', 'keuken', 'van', 'zijn', 'land', 'of', 'streek', '.']","[0, 6, 7, 0, 6, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5233,"['Haar', 'vader', 'kwam', 'met', 'zijn', 'gezin', 'naar', 'Wallonie', 'en', 'werkte', 'er', 'als', 'gastarbeider', '.']","[0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0]"
 5234,"['Het', 'programma', 'DE', 'ZUIDKANT', 'is', 'elke', 'werkdag', 'tussen', 'negen', 'en', 'elf', 'uur', ""'s"", 'ochtends', 'te', 'beluisteren', 'op', 'RADIO', '1', '.']","[0, 0, 6, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0]"
 5235,"['En', 'die', 'is', 'onvoorwaardelijk', 'verbonden', 'met', 'de', 'Turkse', 'keuken', '.']","[0, 0, 0, 0, 0, 0, 0, 6, 0, 0]"
 5236,"['Na', 'een', 'jaar', 'verhuisden', 'ze', 'naar', 'Gent', '.']","[0, 0, 0, 0, 0, 0, 3, 0]"
 5237,"['Het', 'Vrije', 'Leven']","[6, 7, 7]"
 5238,"['Het', 'zomerrecept', 'van', 'Hava', ',', 'een', 'Anatolische', 'specialiteit', ',', 'is', 'dan', 'ook', 'een', 'aanrader', 'voor', 'iedereen', 'die', 'zijn', 'gasten', 'hartelijk', 'wil', 'ontvangen', '.']","[0, 0, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5239,"['Een', 'en', 'ander', 'van', 'Mahler', 'mocht', 'ze', 'ook', 'zingen', ',', 'liederen', 'ook', 'en', 'af', 'en', 'toe', 'iets', 'wat', 'eigenlijk', 'voor', 'de', 'betreurde', 'castraten', 'geschreven', 'was', ',', 'zoals', 'Orfeo', 'van', 'Gluck', '.']","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 2, 0]"
 5240,"['Virgin', 'Classics', '5', '45400', '2', '.']","[5, 1, 0, 0, 0, 0]"
 5241,"['Decca', ""L'Oiseau-Lyre"", '466', '964', '-', '2', '.']","[5, 1, 0, 0, 0, 0, 0]"
 5242,"['Het', 'is', 'allemaal', 'erg', 'goed', 'gedaan', '(', 'ook', 'pianist', 'Bengt', 'Forsberg', 'treft', 'telkens', 'ongeveer', 'haar', 'zicht', 'op', 'de', 'zaak', ')', 'maar', 'het', 'waarom', 'van', 'dit', 'alles', ',', 'in', 'het', 'bijzonder', 'van', 'de', 'combinatie', ',', 'ontsnapt', 'je', 'een', 'beetje', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5243,"['Antonio', 'Vivaldi']","[2, 4]"
 5244,"['Anne', 'Sofie', 'von', 'Otter', ',', 'Bengt', 'Forsberg', '.']","[2, 4, 4, 4, 0, 2, 4, 0]"
 5245,"['Dus', 'krijgen', 'we', 'Schubert', 'en', 'Beethoven', '(', 'dat', 'had', 'Paul', 'Esswood', ',', 'een', 'heel', 'vergelijkbare', 'stem', ',', 'hem', 'goed', 'twintig', 'jaar', 'geleden', 'al', 'voorgedaan', ')', ',', 'maar', 'ook', 'arie', 'antiche', 'en', 'Gounod', 'en', 'Poulenc', 'en', 'wat', 'weet', 'ik', 'nog', '.']","[0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0]"
 5246,"['Dan', 'liever', 'een', 'echte', 'mezzo', ',', 'Anne', 'Sofie', 'von', 'Otter', 'bijvoorbeeld', ',', 'die', 'met', 'een', 'even', 'groot', 'eclecticisme', 'door', 'de', 'wereld', 'van', 'de', 'volksliedbewerkingen', 'en', '-', 'imitaties', 'grasduint', '.']","[0, 0, 0, 0, 0, 0, 2, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5247,"['De', 'enige', 'muziek', 'die', 'wel', 'eens', 'echt', 'voor', 'een', 'contratenor', 'bedoeld', 'zou', 'kunnen', 'zijn', ',', 'drie', 'liederen', 'van', 'Purcell', ',', 'gaat', 'echter', 'totaal', 'de', 'mist', 'in', ':', 'door', 'de', 'groteske', 'pianobegeleiding', '(', 'van', 'Martin', 'Katz', ')', 'maar', 'ook', 'door', 'de', 'manier', 'van', 'zingen', ',', 'een', 'imitatie', 'van', 'een', 'laat-negentiende-eeuwse', 'salonjuffer', 'die', 'zich', 'aan', 'Handel', 'waagt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
 5248,"['Café', 'des', 'Arts']","[6, 7, 7]"
 5249,"['Door', 'anderen', 'wordt', 'David', 'Daniels', 'al', 'bijna', 'even', 'zwaar', 'gepromoot', 'als', 'dé', 'contratenor', 'van', 'het', 'ogenblik', '.']","[0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5250,"['De', 'ietwat', 'gedateerde', 'ironie', 'van', 'Benjamin', 'Brittens', 'bewerkingen', 'van', 'Franse', 'volksliederen', 'inspireert', 'haar', 'dan', 'weer', 'tot', 'koketterie', '.']","[0, 0, 0, 0, 0, 2, 4, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0]"
 5251,"['Dus', 'zingt', 'hij', 'ook', 'Vivaldi', ':', 'op', 'deze', 'cd', 'bekend', 'en', 'minder', 'bekend', 'geestelijk', 'werk', '.']","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5252,"['Wat', 'Scholl', 'doet', '--', 'en', 'wat', 'het', 'begeleidende', 'Australian', 'Brandenburg', 'Orchestra', 'in', 'het', 'kwadraat', 'presteert', '--', 'is', 'het', 'eindpunt', 'van', 'de', 'barokbeweging', ':', 'technische', 'perfectie', 'en', 'een', 'esthetiek', 'die', 'meer', 'zegt', 'over', 'het', 'computertijdperk', 'dan', 'over', 'de', 'barok', '.']","[0, 2, 0, 0, 0, 0, 0, 0, 5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5253,"['Hij', 'heeft', 'inderdaad', 'een', 'uitzonderlijke', 'stem', 'en', 'ook', 'een', 'behoorlijke', 'portie', 'eclat', '--', 'toch', 'heb', 'ik', 'althans', 'de', 'hele', 'tijd', 'moeite', 'om', 'te', 'geloven', 'dat', 'Vivaldi', 'ooit', 'iets', 'dergelijks', 'gehoord', ',', 'laat', 'staan', 'bedoeld', 'heeft', ',', 'daar', 'in', 'zijn', 'Venetiaanse', 'kerken', ',', 'bij', 'zijn', 'vurige', 'zangeressen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0]"
 5254,"['Het', 'meeste', 'daarvan', '(', 'met', 'name', 'de', 'arie', 'antiche', 'en', 'Gounod', ')', 'doen', ""mezzo's"", 'als', 'Cecilia', 'Bartoli', 'beter', '--', 'sommige', 'liederen', '(', 'zoals', 'Beethovens', ""'"", 'Adelaide', ""'"", ')', 'krijgen', 'door', 'de', 'tamelijk', 'rijke', ',', 'vibrerende', 'stem', 'van', 'Daniels', 'een', 'zekere', 'charme', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
 5255,"['De', 'Morgen']","[5, 1]"
 5256,"['Met', 'een', 'zeker', 'hupsakee-enthousiasme', 'huppelt', 'zij', 'over', 'de', 'poesta', '(', 'in', 'Dvorak', 'en', 'Kodály', ')', ',', 'als', 'een', 'volleerde', 'lady', 'celebreert', 'zij', 'de', 'Engelse', 'traditie', '(', 'in', 'Grainger', ')', ',', 'met', 'Reynaldo', 'Hahn', 'tovert', 'zij', 'het', 'toeristische', 'Venetië', 'van', 'vroeger', 'voor', 'onze', 'ogen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0, 0, 2, 4, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
 5257,"['Nisi', 'Dominus', ',', 'Salve', 'Regina', 'e.a.', 'Andreas', 'Scholl', ',', 'Australian', 'Brandenburg', 'Orchestra', ',', 'Paul', 'Dyer', '.']","[6, 7, 0, 6, 7, 0, 2, 4, 0, 5, 1, 1, 0, 2, 4, 0]"
 5258,"['Het', 'ging', 'met', 'andere', 'woorden', 'om', 'Kathleen', 'Ferrier', '.']","[0, 0, 0, 0, 0, 0, 2, 4, 0]"
 5259,"['Maar', 'althans', 'op', 'deze', 'cd', 'wil', 'hij', 'eigenlijk', 'een', 'alt', 'zijn', 'en', 'alles', 'zingen', 'wat', 'die', 'vijftig', 'jaar', 'geleden', 'mochten', ',', 'behalve', 'Mahler', 'en', 'de', 'oude', 'vrouwen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
 5260,"['Deutsche', 'Grammophon', '463', '479', '-', '2', '.']","[5, 1, 0, 0, 0, 0, 0]"
 5261,"['David', 'Daniels', ',', 'Martin', 'Katz', '.']","[2, 4, 0, 2, 4, 0]"
 5262,"['Stephan', 'Moens']","[2, 4]"
 5263,"['Serenade', '(', 'muziek', 'van', 'Beethoven', ',', 'Schubert', ',', 'Caldara', ',', 'Gluck', ',', 'Cesti', ',', 'Lotti', ',', 'Gounod', ',', 'Vaughan', 'Williams', ',', 'Poulenc', 'en', 'Purcell', ')', '.']","[6, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 4, 0, 2, 0, 2, 0, 0]"
 5264,"['Als', 'je', 'van', 'die', 'Purcell', 'terugblikt', 'op', 'de', 'rest', ',', 'blijkt', 'die', 'vooral', 'van', 'een', 'totaal', 'gebrek', 'aan', '(', 'goede', 'of', 'slechte', ')', 'smaak', 'te', 'getuigen', '.']","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5265,"['Andreas', 'Scholl', 'wordt', 'zwaar', 'gepromoot', 'als', 'dé', 'contratenor', 'van', 'het', 'ogenblik', '.']","[2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5266,"['Tot', 'voor', 'een', 'aantal', 'jaren', 'was', 'het', 'begrip', ""'"", 'alt', ""'"", 'duidelijk', 'omschreven', ':', 'het', 'ging', 'om', 'de', 'lage', 'vrouwenstem', ',', 'bijzonder', 'geschikt', 'voor', 'het', 'oratorium', ',', 'Handel', 'en', 'zo', ',', 'en', 'voor', 'oude', 'vrouwen', 'in', 'de', 'opera', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5267,"['Folksongs', '(', 'muziek', 'van', 'Dvorak', ',', 'Grainger', ',', 'Larsson', ',', 'Gunnar', 'en', 'Reynaldo', 'Hahn', ',', 'Kodály', 'en', 'Britten', ')', '.']","[6, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 4, 0, 2, 0, 2, 0, 0]"
 5268,"['De', 'aan', 'Schouwenaars', 'gewijde', 'tentoonstelling', 'in', 'het', 'antiquariaat', 'Eric', 'Tonen', 'in', 'de', 'Kloosterstraat', 'te', 'Antwerpen', 'lokte', 'een', 'boel', 'belangstellenden', ',', 'ook', 'vanuit', 'Nederland', '.']","[0, 0, 2, 0, 0, 0, 0, 0, 2, 4, 0, 0, 6, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
 5269,"['De', 'Morgen']","[5, 1]"
 5270,"['Hilde', 'Sabbe']","[2, 4]"
 5271,"['Het', 'Vrije', 'Leven']","[6, 7, 7]"
 5272,"['Jammer', 'genoeg', 'werd', 'de', 'kwaliteit', 'die', 'er', 'tussen', 'zat', '--', 'denk', 'maar', 'aan', 'de', 'vierdelige', 'romancyclus', 'Emilie', 'Beyns', '--', 'nooit', 'ten', 'volle', 'onderkend', '.', '""']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 0, 0, 0]"
 5273,"['""', 'Schouwenaars', 'was', 'een', 'broodschrijver', '--', 'hij', 'had', 'geen', 'andere', 'bron', 'van', 'inkomsten', '--', 'en', 'bijgevolg', 'ook', 'een', 'veelschrijver', '""', ',', 'zegt', 'literair', 'criticus', 'Lionel', 'Deflo', '.']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0]"
 5274,"['Mijn', 'collega', 'Bart', 'Willems', 'gunt', 'u', 'in', 'die', 'periode', 'een', 'blik', 'op', 'zijn', 'bestaan', '.']","[0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5275,"['Het', 'resultaat', 'van', 'een', 'uiterst', 'consequent', 'volgehouden', 'levenshouding', ':', 'voor', 'Schouwenaars', 'geen', 'lucratieve', 'nevenactiviteiten', ',', 'geen', 'lezingen', ',', 'leningen', 'of', 'subsidies', 'die', 'hem', 'weliswaar', 'comfort', 'zouden', 'opleveren', ',', 'maar', 'tegelijk', 'ook', 'zijn', 'onafhankelijkheid', 'zouden', 'aantasten', 'en', 'hem', 'afhouden', 'van', 'zijn', 'uiteindelijke', 'opdracht', ':', 'schrijven', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5276,"['Ik', 'herinner', 'me', 'de', 'verhalen', 'van', 'Lionel', 'Deflo', ',', 'hoe', 'hij', 'de', 'auteur', 'opzocht', 'in', 'Lo', ',', 'en', 'hem', 'daar', 'aantrof', 'zonder', 'geld', ',', 'zonder', 'verwarming', ',', 'zonder', 'eten', 'bijna', '.']","[0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5277,"['Voor', 'de', 'literaire', 'kritiek', 'is', 'Clem', 'Schouwenaars', '(', '1932', '-', '1993', ')', 'niet', 'alleen', 'dood', ',', 'maar', 'ook', 'zeer', 'definitief', 'begraven', '.']","[0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5278,"['Hij', 'heeft', 'de', 'toon', 'gezet', 'voor', 'mensen', 'als', 'Lanoye', 'en', 'Brusselmans', ',', 'en', 'ik', 'ben', 'ervan', 'overtuigd', 'dat', 'een', 'hele', 'generatie', 'aan', 'hem', 'schatplichtig', 'is', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5279,"['Gras', ',', 'De', 'seizoenen', ',', 'Een', 'krans', 'om', 'de', 'maan', '.']","[6, 0, 6, 7, 0, 6, 7, 7, 7, 7, 0]"
 5280,"['""', 'Heel', 'vriendelijk', 'dat', 'u', 'mij', 'de', 'Westhoek', 'nog', 'eens', 'in', 'herinnering', 'brengt', ',', 'maar', 'weinig', 'efficient', '""', ',', 'noemt', 'hij', 'de', 'vergissing', 'fijntjes', ',', 'en', 'eronder', 'heeft', 'een', 'gefrustreerde', 'ambtenaar', 'kwaad', 'gekrabbeld', ':', '""', 'Dit', 'neem', 'ik', 'niet', '.']","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5281,"['Groot', 'was', 'mijn', 'vreugde', 'dan', 'ook', 'toen', 'een', 'tien', 'jaar', 'jongere', 'collega', 'en', 'vriend', '--', 'echt', 'een', 'zoon', 'van', 'dit', 'flitsende', 'internet-tijdperk', '--', 'met', 'een', 'onverdachte', 'literaire', 'smaak', 'zich', 'geboeid', 'verklaarde', 'door', 'De', 'seizoenen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 0]"
 5282,"['Niet', 'om', 'mee', 'te', 'koop', 'te', 'lopen', 'dus', ',', 'deze', 'zwakte', 'voor', 'Schouwenaars', ',', 'zeker', 'niet', 'in', 'kringen', 'waar', 'literaire', 'reputaties', 'sneuvelen', 'als', 'tinnen', 'soldaatjes', 'en', 'een', ""'"", 'foute', ""'"", 'voorkeur', 'je', 'geloofwaardigheid', 'voorgoed', 'kan', 'ondergraven', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5283,"['-DOCSTART-', 'PRODUCTIE', ':', 'Raimond', 'Goebel', 'en', 'Rusht', 'Rushtob', '.']","[0, 0, 0, 2, 4, 0, 2, 4, 0]"
 5284,"['Maar', 'het', 'verhaal', 'van', 'Luna', 'Papa', 'speelt', 'zich', 'af', 'in', 'mijn', 'Macondo', '.']","[0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 0, 3, 0]"
 5285,"['De', 'eer', 'van', 'de', 'familie', 'staat', 'op', 'het', 'spel', 'en', 'met', ""'"", 'Siciliaanse', ""'"", 'vastberadenheid', 'gaan', 'ze', 'samen', 'op', 'zoek', 'naar', 'de', 'vreemdeling', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5286,"['Tadzjikistan', ',', '1999', ',', 'kleur', ',', '106', 'min', '.']","[3, 0, 0, 0, 0, 0, 0, 0, 0]"
 5287,"['In', '1993', 'volgde', 'Kosh', 'ba', 'kosh', '(', 'Odds', 'and', 'Evens', ')', ',', 'waarmee', 'hij', 'in', 'Venetië', 'de', 'Zilveren', 'Leeuw', 'won', '.']","[0, 0, 0, 6, 7, 7, 0, 6, 7, 7, 0, 0, 0, 0, 0, 3, 0, 6, 7, 0, 0]"
 5288,"['""', 'Manneken', 'Pis', '?']","[0, 6, 7, 0]"
 5289,"['""', 'Wat', 'mij', 'onder', 'meer', 'zo', 'aanspreekt', 'in', 'het', 'werk', 'van', 'Faulkner', 'en', 'García', 'Márquez', 'is', 'dat', 'zij', 'de', 'echte', 'wereld', 'niet', 'gebruiken', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 5290,"['Niet', 'erg', 'verwonderlijk', 'dus', 'dat', 'regisseur', 'Khudojnazarov', 'hier', 'en', 'daar', 'al', 'omschreven', 'wordt', 'als', ""'"", 'de', 'Kusturica', 'van', 'Tadzjikistan', ""'"", '.']","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0]"
 5291,"['Dat', 'is', 'in', 'ieder', 'geval', 'het', 'bewijs', 'dat', 'wat', 'Luna', 'Papa', 'betreft', 'het', 'genre', 'gewerkt', 'heeft', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 0, 0]"
 5292,"['Luna', 'Papa', 'is', 'de', 'derde', 'langspeelfilm', 'van', 'regisseur', 'Bakhtiar', 'Khudojnazarov', '(', '°1965', ')', ',', 'die', 'in', '1991', 'debuteerde', 'met', 'de', 'bioscoopfilm', 'Bratan', '(', 'Brother', ')', ',', 'die', 'indertijd', 'ook', 'in', 'ons', 'land', 'te', 'zien', 'was', 'en', 'op', 'diverse', 'festivals', 'bekroond', 'werd', '.']","[6, 7, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
